Params,Micro Precision,Micro Recall,Micro F1,Hamming,Accuracy,Jaccard,Coverage,TR,TR Macro,TL,Runtime
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:26.908055
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.3949723050703025,0.12954164337618781,0.19509628538356308,0.04547589462481941,0.06796116504854369,0.15859320875753774,98.60700717602364,0.014122534881285244,0.014122534881285244,3,0 days 00:00:09.187794
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:26.974131
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:27.533233
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.3949723050703025,0.12954164337618781,0.19509628538356308,0.04547589462481941,0.06796116504854369,0.15859320875753774,98.60700717602364,0.014122534881285244,0.014122534881285244,3,0 days 00:00:09.343233
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:27.134485
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:32.225772
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.3949723050703025,0.12954164337618781,0.19509628538356308,0.04547589462481941,0.06796116504854369,0.15859320875753774,98.60700717602364,0.014122534881285244,0.014122534881285244,3,0 days 00:00:09.223904
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:32.611979
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:33.697269
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.3949723050703025,0.12954164337618781,0.19509628538356308,0.04547589462481941,0.06796116504854369,0.15859320875753774,98.60700717602364,0.014122534881285244,0.014122534881285244,3,0 days 00:00:09.340144
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:32.283298
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:32.930318
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.3949723050703025,0.12954164337618781,0.19509628538356308,0.04547589462481941,0.06796116504854369,0.15859320875753774,98.60700717602364,0.014122534881285244,0.014122534881285244,3,0 days 00:00:09.965454
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:36.014739
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:35.911033
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.3949723050703025,0.12954164337618781,0.19509628538356308,0.04547589462481941,0.06796116504854369,0.15859320875753774,98.60700717602364,0.014122534881285244,0.014122534881285244,3,0 days 00:00:09.764988
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:35.302351
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:35.015261
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.3949723050703025,0.12954164337618781,0.19509628538356308,0.04547589462481941,0.06796116504854369,0.15859320875753774,98.60700717602364,0.014122534881285244,0.014122534881285244,3,0 days 00:00:09.676303
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:34.949020
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:34.353415
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.3949723050703025,0.12954164337618781,0.19509628538356308,0.04547589462481941,0.06796116504854369,0.15859320875753774,98.60700717602364,0.014122534881285244,0.014122534881285244,3,0 days 00:00:09.400302
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",,0.0,,0.04254484271606847,0.0,0.0,0.0,0.0,0.0,0,0 days 00:00:34.709957
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:20.914637
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5326460481099656,0.04332029066517608,0.08012406306539158,0.04231891985089091,0.020261713803292527,0.049896447328862406,24.52511608273533,0.004699889325186859,0.004699889325186859,2,0 days 00:00:09.735926
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:20.494553
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:20.824784
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.5326460481099656,0.04332029066517608,0.08012406306539158,0.04231891985089091,0.020261713803292527,0.049896447328862406,24.52511608273533,0.004699889325186859,0.004699889325186859,2,0 days 00:00:09.838676
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:21.033181
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:20.940328
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.5326460481099656,0.04332029066517608,0.08012406306539158,0.04231891985089091,0.020261713803292527,0.049896447328862406,24.52511608273533,0.004699889325186859,0.004699889325186859,2,0 days 00:00:09.612152
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:20.235070
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",1.0,0.00027948574622694243,0.0005588153115395362,0.04253295203895386,0.0,0.00029548332629801604,0.08442380751371886,6.258351594090462e-05,6.258351594090462e-05,2,0 days 00:00:27.273589
