Params,Micro Precision,Micro Recall,Micro F1,Hamming,Accuracy,Jaccard,Coverage,TR,TR Macro,TL,Runtime
"{'nr_splits': 2, 'max_leaf_size': 2, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.7112860892388452,0.07574063722750139,0.1369032583985855,0.04063044370061653,0.038834951456310676,0.08870136316427223,25.453777965386237,0.014270152999566323,0.014270152999566323,21,0 days 00:00:58.728560
"{'nr_splits': 2, 'max_leaf_size': 2, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.7122395833333334,0.07643935159306875,0.1380615850580515,0.040606662346387316,0.03799071338117349,0.08862866957110586,25.4959898691431,0.014225763545148888,0.014225763545148888,21,0 days 00:01:04.784351
"{'nr_splits': 2, 'max_leaf_size': 2, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.49624060150375937,0.2397987702627166,0.3233465234595817,0.04269942151855837,0.08020261713803292,0.23210720415463798,80.70915998311524,0.05509552512495401,0.05509552512495401,43,0 days 00:00:13.990383
"{'nr_splits': 2, 'max_leaf_size': 2, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.7137254901960784,0.07629960871995528,0.1378613811387451,0.04060071700783001,0.03799071338117349,0.08849066911651614,25.411566061629383,0.014205700144803797,0.014205700144803797,21,0 days 00:01:05.280733
"{'nr_splits': 2, 'max_leaf_size': 2, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.7122395833333334,0.07643935159306875,0.1380615850580515,0.040606662346387316,0.03799071338117349,0.08862866957110586,25.4959898691431,0.014225763545148888,0.014225763545148888,21,0 days 00:01:04.490612
"{'nr_splits': 2, 'max_leaf_size': 2, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.49624060150375937,0.2397987702627166,0.3233465234595817,0.04269942151855837,0.08020261713803292,0.23210720415463798,80.70915998311524,0.05509552512495401,0.05509552512495401,43,0 days 00:00:14.096156
"{'nr_splits': 2, 'max_leaf_size': 2, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.7137254901960784,0.07629960871995528,0.1378613811387451,0.04060071700783001,0.03799071338117349,0.08849066911651614,25.411566061629383,0.014205700144803797,0.014205700144803797,21,0 days 00:01:05.653404
"{'nr_splits': 2, 'max_leaf_size': 2, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.7122395833333334,0.07643935159306875,0.1380615850580515,0.040606662346387316,0.03799071338117349,0.08862866957110586,25.4959898691431,0.014225763545148888,0.014225763545148888,21,0 days 00:01:04.553716
"{'nr_splits': 2, 'max_leaf_size': 2, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.49624060150375937,0.2397987702627166,0.3233465234595817,0.04269942151855837,0.08020261713803292,0.23210720415463798,80.70915998311524,0.05509552512495401,0.05509552512495401,43,0 days 00:00:14.081817
"{'nr_splits': 2, 'max_leaf_size': 2, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.7137254901960784,0.07629960871995528,0.1378613811387451,0.04060071700783001,0.03799071338117349,0.08849066911651614,25.411566061629383,0.014205700144803797,0.014205700144803797,21,0 days 00:01:05.423899
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6468120805369127,0.1077417551704863,0.18471490177287972,0.040463974221012014,0.050232165470662726,0.11729574964173173,34.99366821443647,0.0217193872831616,0.0217193872831616,28,0 days 00:00:23.743624
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5079559363525091,0.2319731693683622,0.31849577897160397,0.042235685111088654,0.08020261713803292,0.22812172619279875,78.21865766146054,0.052371392946622776,0.052371392946622776,42,0 days 00:00:10.569319
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.6465661641541038,0.10788149804359978,0.18491017964071857,0.040463974221012014,0.05065428450823132,0.11849594127037417,35.28915154073449,0.021725221835763777,0.021725221835763777,28,0 days 00:00:23.769066
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.6468120805369127,0.1077417551704863,0.18471490177287972,0.040463974221012014,0.050232165470662726,0.11729574964173173,34.99366821443647,0.0217193872831616,0.0217193872831616,28,0 days 00:00:24.542879
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.5079559363525091,0.2319731693683622,0.31849577897160397,0.042235685111088654,0.08020261713803292,0.22812172619279875,78.21865766146054,0.052371392946622776,0.052371392946622776,42,0 days 00:00:10.532415
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.6465661641541038,0.10788149804359978,0.18491017964071857,0.040463974221012014,0.05065428450823132,0.11849594127037417,35.28915154073449,0.021725221835763777,0.021725221835763777,28,0 days 00:00:23.814008
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.6468120805369127,0.1077417551704863,0.18471490177287972,0.040463974221012014,0.050232165470662726,0.11729574964173173,34.99366821443647,0.0217193872831616,0.0217193872831616,28,0 days 00:00:23.636319
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.5079559363525091,0.2319731693683622,0.31849577897160397,0.042235685111088654,0.08020261713803292,0.22812172619279875,78.21865766146054,0.052371392946622776,0.052371392946622776,42,0 days 00:00:10.522271
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.6465661641541038,0.10788149804359978,0.18491017964071857,0.040463974221012014,0.05065428450823132,0.11849594127037417,35.28915154073449,0.021725221835763777,0.021725221835763777,28,0 days 00:00:23.441876
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6573913043478261,0.10564561207378424,0.18203708162773902,0.040392630158324366,0.049810046433094134,0.11690084296780436,34.06500633178556,0.02083127607942517,0.02083127607942517,26,0 days 00:00:32.623156
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5079510703363914,0.23211291224147568,0.31862651064646075,0.042235685111088654,0.08020261713803292,0.22820615000031247,78.21865766146054,0.05240001999345662,0.05240001999345662,42,0 days 00:00:11.993194
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.6570931244560487,0.10550586920067076,0.1818181818181818,0.04039857549688167,0.04938792739552554,0.11644354734377173,34.0227944280287,0.02079127761605063,0.02079127761605063,26,0 days 00:00:31.680691
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.6573913043478261,0.10564561207378424,0.18203708162773902,0.040392630158324366,0.049810046433094134,0.11690084296780436,34.06500633178556,0.02083127607942517,0.02083127607942517,26,0 days 00:00:31.594364
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.5079510703363914,0.23211291224147568,0.31862651064646075,0.042235685111088654,0.08020261713803292,0.22820615000031247,78.21865766146054,0.05240001999345662,0.05240001999345662,42,0 days 00:00:12.014662
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.6570931244560487,0.10550586920067076,0.1818181818181818,0.04039857549688167,0.04938792739552554,0.11644354734377173,34.0227944280287,0.02079127761605063,0.02079127761605063,26,0 days 00:00:32.460424
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.6573913043478261,0.10564561207378424,0.18203708162773902,0.040392630158324366,0.049810046433094134,0.11690084296780436,34.06500633178556,0.02083127607942517,0.02083127607942517,26,0 days 00:00:31.704250
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.5079510703363914,0.23211291224147568,0.31862651064646075,0.042235685111088654,0.08020261713803292,0.22820615000031247,78.21865766146054,0.05240001999345662,0.05240001999345662,42,0 days 00:00:11.959834
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.6570931244560487,0.10550586920067076,0.1818181818181818,0.04039857549688167,0.04938792739552554,0.11644354734377173,34.0227944280287,0.02079127761605063,0.02079127761605063,26,0 days 00:00:31.717429
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6544502617801047,0.10480715483510342,0.18067935437244037,0.0404401928667828,0.04896580835795694,0.115774689678291,34.0227944280287,0.020501740170154138,0.020501740170154138,26,0 days 00:00:36.234635
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5079510703363914,0.23211291224147568,0.31862651064646075,0.042235685111088654,0.08020261713803292,0.22820615000031247,78.21865766146054,0.05240001999345662,0.05240001999345662,42,0 days 00:00:12.856153
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.6544502617801047,0.10480715483510342,0.18067935437244037,0.0404401928667828,0.04896580835795694,0.115774689678291,34.0227944280287,0.020501740170154138,0.020501740170154138,26,0 days 00:00:35.505265
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.6544502617801047,0.10480715483510342,0.18067935437244037,0.0404401928667828,0.04896580835795694,0.115774689678291,34.0227944280287,0.020501740170154138,0.020501740170154138,26,0 days 00:00:35.631167
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.5079510703363914,0.23211291224147568,0.31862651064646075,0.042235685111088654,0.08020261713803292,0.22820615000031247,78.21865766146054,0.05240001999345662,0.05240001999345662,42,0 days 00:00:12.872910
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.6544502617801047,0.10480715483510342,0.18067935437244037,0.0404401928667828,0.04896580835795694,0.115774689678291,34.0227944280287,0.020501740170154138,0.020501740170154138,26,0 days 00:00:36.419018
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.6544502617801047,0.10480715483510342,0.18067935437244037,0.0404401928667828,0.04896580835795694,0.115774689678291,34.0227944280287,0.020501740170154138,0.020501740170154138,26,0 days 00:00:35.488774
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.5079510703363914,0.23211291224147568,0.31862651064646075,0.042235685111088654,0.08020261713803292,0.22820615000031247,78.21865766146054,0.05240001999345662,0.05240001999345662,42,0 days 00:00:12.840890
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.6544502617801047,0.10480715483510342,0.18067935437244037,0.0404401928667828,0.04896580835795694,0.115774689678291,34.0227944280287,0.020501740170154138,0.020501740170154138,26,0 days 00:00:35.558284
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6559792027729636,0.10578535494689771,0.1821901323706378,0.040404520835438974,0.04896580835795694,0.11652011352417917,34.149430139299284,0.02065506374693016,0.02065506374693016,26,0 days 00:00:37.147505
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5079510703363914,0.23211291224147568,0.31862651064646075,0.042235685111088654,0.08020261713803292,0.22820615000031247,78.21865766146054,0.05240001999345662,0.05240001999345662,42,0 days 00:00:13.144463
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.6559792027729636,0.10578535494689771,0.1821901323706378,0.040404520835438974,0.04896580835795694,0.11652011352417917,34.149430139299284,0.02065506374693016,0.02065506374693016,26,0 days 00:00:36.249932
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.6559792027729636,0.10578535494689771,0.1821901323706378,0.040404520835438974,0.04896580835795694,0.11652011352417917,34.149430139299284,0.02065506374693016,0.02065506374693016,26,0 days 00:00:36.325942
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.5079510703363914,0.23211291224147568,0.31862651064646075,0.042235685111088654,0.08020261713803292,0.22820615000031247,78.21865766146054,0.05240001999345662,0.05240001999345662,42,0 days 00:00:12.983418
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.6559792027729636,0.10578535494689771,0.1821901323706378,0.040404520835438974,0.04896580835795694,0.11652011352417917,34.149430139299284,0.02065506374693016,0.02065506374693016,26,0 days 00:00:37.044300
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.6559792027729636,0.10578535494689771,0.1821901323706378,0.040404520835438974,0.04896580835795694,0.11652011352417917,34.149430139299284,0.02065506374693016,0.02065506374693016,26,0 days 00:00:36.152833
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.5079510703363914,0.23211291224147568,0.31862651064646075,0.042235685111088654,0.08020261713803292,0.22820615000031247,78.21865766146054,0.05240001999345662,0.05240001999345662,42,0 days 00:00:13.065276
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.6559792027729636,0.10578535494689771,0.1821901323706378,0.040404520835438974,0.04896580835795694,0.11652011352417917,34.149430139299284,0.02065506374693016,0.02065506374693016,26,0 days 00:00:36.210970
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6198060941828255,0.12506987143655673,0.20813953488372092,0.04048775557524123,0.05614183199662305,0.13401039333847264,40.6922752216125,0.024912841760424936,0.024912841760424936,31,0 days 00:00:22.981593
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5271180432470755,0.20779765231973168,0.29808559687280745,0.041635205916800935,0.08062473617560152,0.2141742307446701,72.30899113550021,0.04694595924437695,0.04694595924437695,40,0 days 00:00:11.619371
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.6220362622036262,0.12465064281721633,0.20768335273573926,0.040463974221012014,0.05614183199662305,0.13313128792158754,40.4812157028282,0.024920711277033686,0.024920711277033686,31,0 days 00:00:21.998216
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.6198060941828255,0.12506987143655673,0.20813953488372092,0.04048775557524123,0.05614183199662305,0.13401039333847264,40.6922752216125,0.024912841760424936,0.024912841760424936,31,0 days 00:00:22.074697
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.5271180432470755,0.20779765231973168,0.29808559687280745,0.041635205916800935,0.08062473617560152,0.2141742307446701,72.30899113550021,0.04694595924437695,0.04694595924437695,40,0 days 00:00:11.627069
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.6220362622036262,0.12465064281721633,0.20768335273573926,0.040463974221012014,0.05614183199662305,0.13313128792158754,40.4812157028282,0.024920711277033686,0.024920711277033686,31,0 days 00:00:21.911848
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.6198060941828255,0.12506987143655673,0.20813953488372092,0.04048775557524123,0.05614183199662305,0.13401039333847264,40.6922752216125,0.024912841760424936,0.024912841760424936,31,0 days 00:00:22.893540
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.5271180432470755,0.20779765231973168,0.29808559687280745,0.041635205916800935,0.08062473617560152,0.2141742307446701,72.30899113550021,0.04694595924437695,0.04694595924437695,40,0 days 00:00:11.741447
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.6220362622036262,0.12465064281721633,0.20768335273573926,0.040463974221012014,0.05614183199662305,0.13313128792158754,40.4812157028282,0.024920711277033686,0.024920711277033686,31,0 days 00:00:22.127448
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6274509803921569,0.1252096143096702,0.2087604846225536,0.04038073948120976,0.05571971295905445,0.1338343780400428,40.14352047277332,0.024583109684703855,0.024583109684703855,30,0 days 00:00:26.652348
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5271180432470755,0.20779765231973168,0.29808559687280745,0.041635205916800935,0.08062473617560152,0.2141742307446701,72.30899113550021,0.04694595924437695,0.04694595924437695,39,0 days 00:00:12.696227
