Params,Micro Precision,Micro Recall,Micro F1,Hamming,Accuracy,Jaccard,Coverage,TR,TR Macro,TL,Runtime
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.48314606741573035,0.23434879821129123,0.3156111790721747,0.04324044732727305,0.07091599831152386,0.22212624771666536,80.03376952300549,0.05295647262090095,0.05295647262090095,42,0 days 00:00:06.238223
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.6616161616161617,0.09153158188932364,0.160815123987233,0.04064233437773114,0.043478260869565216,0.10272903967611928,32.33431827775433,0.01918267742854891,0.01918267742854891,26,0 days 00:00:13.219264
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.6680203045685279,0.09195081050866406,0.16165090283748926,0.04057693565360079,0.043056141831996624,0.10303422321262405,31.95441114394259,0.019310555071214864,0.019310555071214864,25,0 days 00:00:13.444709
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.48314606741573035,0.23434879821129123,0.3156111790721747,0.04324044732727305,0.07091599831152386,0.22212624771666536,80.03376952300549,0.05295647262090095,0.05295647262090095,42,0 days 00:00:06.269931
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.6616161616161617,0.09153158188932364,0.160815123987233,0.04064233437773114,0.043478260869565216,0.10272903967611928,32.33431827775433,0.01918267742854891,0.01918267742854891,26,0 days 00:00:13.235744
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6736842105263158,0.08943543879262157,0.15790772267456205,0.0405828809921581,0.043056141831996624,0.1027768173990764,31.574504010130855,0.018404660825920054,0.018404660825920054,24,0 days 00:00:17.871601
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.48377835199540625,0.23546674119619898,0.3167590938998026,0.043216665973043834,0.07091599831152386,0.22246697213928088,80.03376952300549,0.05297754502497604,0.05297754502497604,41,0 days 00:00:07.709464
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.6747114375655824,0.08985466741196199,0.15858922185226293,0.040565044976486185,0.043056141831996624,0.10296777601130983,31.658927817644578,0.018690729495804446,0.018690729495804446,24,0 days 00:00:17.930614
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.6736842105263158,0.08943543879262157,0.15790772267456205,0.0405828809921581,0.043056141831996624,0.1027768173990764,31.574504010130855,0.018404660825920054,0.018404660825920054,24,0 days 00:00:18.755306
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.48377835199540625,0.23546674119619898,0.3167590938998026,0.043216665973043834,0.07091599831152386,0.22246697213928088,80.03376952300549,0.05297754502497604,0.05297754502497604,41,0 days 00:00:07.027698
